# მეერთისა	Z	N	N	Pantokrator
ჴელგანჴმელ-ი	B	A		mit gelähmter Hand
ცხოვართსაბანელ-ი	B	N		Schafbadestelle
ჰეროდიანელ-ი	B	N	A	Anhänger des Herodes
წყალთგარდამოსაქანელ-ი	B	N		Wasserrinne
წარსაქანელ-ი	B	N		Etmal, in einem Tag zu durchfahrende Strecke auf See (80 Meilen)
წელთდამკბენელ-ი	B	N		Darmentzündung
შესასმენელ-ი	B	NA		anzuzeigend, Beweismittel
შთასადინელ-ი	B	N		Becken zur Aufnahme von Flüssigkeit
წყალთსადინელ-ი	B	N		Wasserrinne
მისადინელ-ი	B	N		Rinne
გამოსადინელ-ი	B	N		Rinne; Ader
მისაძინელ-ი	B	N		Ruhestätte, Grab
გამომთარგმნელ-ი	B	N	A	Erklärer, Kommentator
ნიშთმზმნელ-ი	B	N	A	Wahrsager, Zeichendeuter
ქვისმქმნელ-ი	B	N	A	Steinmetz
შთასარღუნელ-ი	B	N		Flüssigkeitsbehälter
საძღუნელ-ი	B	NA		zu überreichend, Geschenk
მყნელ-ი	B	NA	A	pfropfend, Pfropfer
ჰინდოელ-ი	B	N	A	Inder
სათოელ-ი	B	N		Maß (für Korn und Getreide)
სელისმქსოელ-ი	B	N	A	Leinweber; Leinweber
მისათხოელ-ი	B	N	A	Braut; Braut
პურისმთხოელ-ი	B	N	A	Bettler
ეშმაკთსაყუარელ-ი	B	N	A	Teufelsliebling
მწერელ-ი	B	N	A	Schriftsteller, Schreiber
გარდამწერელ-ი	B	N	A	Abschreiber; Abschreiber
სძლისმომგურელ-ი	B	N	A	Freund des Bräutigams
ბნელისგანმყრელ-ი	B	N	A	Zerstreuer der Finsternis
თანადშესამოსელ-ი	B	N		Kleidung
საკურთხევლისშესამოსელ-ი	B	N		Altartuch
ტანისშესამოსელ-ი	B	N		Kleidung
ტანისსამოსელ-ი	B	N		Kleidung; Kleidung
წიგნისმმოსელ-ი	B	N	A	Buchbinder
მკუდრისმმოსელ-ი	B	N	A	Totenbekleider
მწყსელ-ი	B	N	A	Hirt, Hüter, Dresseur
მომწყსელ-ი	B	N	A	Hüter, Hirt
ნიშთმჭურეტელ-ი	B	N	A	Wahrsager
ისრაიტელ-ი	B	N	A	Israelite
ისრაჱლიტელ-ი	B	N	A	Israelite
სდუელ-ი	B	N		Pflücken, Weinlese; Monatsname (etwa Oktober); Pflücken, Weinlese; Monatsname (etwa Oktober)
წინაწარმეტყუელ-ი	B	N	A	Prophet
ცრუვწინაწარმეტყუელ-ი	B	N	A	falscher Prophet
ცრუწინაწარმეტყუელ-ი	B	N	A	falscher Prophet
წინაჲსწარმეტყუელ-ი	B	N	A	Prophet; Prophet
ქებისმეტყუელ-ი	B	N	A	Preissänger
ღმრთისმეტყუელ-ი	B	N	A	Theologe
თესლისმეტყუელ-ი	B	N	A	Schwätzer
სახისმეტყუელ-ი	B	N	A	Gleichniserzähler, Fabelerzähler
მეტსმეტყუელ-ი	B	N	A	Schwätzer
მრეშუელ-ი	B	N	A	Holzhacker
ტყისმკაფელ-ი	B	N	A	Holzfäller
შეშისმკაფელ-ი	B	N	A	Holzfäller
საწაფელ-ი	B	N		Zaum, Zügel; Steuer
თანასაყოფელ-ი	B	NA	A	mitbewohnend, Nachbar
ქუეყანითმყოფელ-ი	B	N	A	Wahrsager
მძლავრმყოფელ-ი	B	N	A	Vergewaltiger
დედაქალაქელ-ი	B	N	A	Hauptstädter
პერექელ-ი	B	N		Tuch zum Abdecken von Kirchengefäßen
საშჩელ-ი	B	N		Strafe, Strafmaß, Gericht, Urteil; Strafe, Strafmaß, Gericht, Urteil
საკუეცელ-ი	B	N		Schneidemesser
ვცელ-ი	B	NA		weit, breit, geräumig; Teil der Hüfte; weit, breit, geräumig; Teil der Hüfte
ჴელთსაჴოცელ-ი	B	N		Handtuch
ღელვავრცელ-ი	B	N		große Erregung; Fußnotensymbol
დედისმუცელ-ი	B	N		Mutterbauch, Mutterleib
წჳვგრძელ-ი	B	N		mit langem Unterschenkel
სავრძელ-ი	B	N		Sessel, Stuhl
ხატთმლეწელ-ი	B	N	A	Bilderstürmer
კეცისჭურჭელ-ი	B	N		Tongefäß
ოქროჲსჭურჭელ-ი	B	N		Goldschmuck
წინააღდგომმსჯელ-ი	B	N	A	Streiter, Kläger
განმშჯელ-ი	B	NA	A	richtend, Richter
სახელტკბილ-ი	A	A		mit angenehmem / glücklichem Namen
ნაყოფტკბილ-ი	A	N		gute Frucht
თმაგარდატეობილ-ი	A	A		mit herabgelassenem Haar; mit herabgelassenem Haar
ფურცელდაჭნობილ-ი	A	A		mit verwelkten Blättern
წინაგანწყობილ-ი	A	NA	A	gegnerisch, Feind
სიცბილ-ი	A	N		Verrücktheit, Dummheit, Heimtücke
აჩდილ-ი	A	N		Schatten, Dämmerung, Beispiel; Schatten, Dämmerung, Beispiel
თითწარჴდილ-ი	A	A		mit abgefallenen Fingern
სულნელყუავილ-ი	A	N		duftende Blume
ქათმისყივილ-ი	A	N		Hahnenschrei
შეჩივილ-ი	A	N		Klage
შემოჩივილ-ი	A	N		Klage
იფქლვილ-ი	A	N		Weizen
ყოვილ-ი	A	N		Blume, Blüte; Blume, Blüte
თავდაბურვილ-ი	A	A		mit verhülltem Kopf
მისურვილ-ი	A	N		Wunsch
ტყუვილ-ი	A	N		Lüge, Lügen
შვილისშვილ-ი	A	N	A	Enkelkind
შჳვილ-ი	A	N		Lärm, Getöse
ჴელთბორკილ-ი	A	N		Handfesseln
თანაყოლილ-ი	A	NA	A	folgend, Anhänger
ზედდადგრომილ-ი	A	N	A	Aufseher
სიყრმილ-ი	A	N		Hunger; Hunger
სიყუმილ-ი	A	N		Hunger; Hunger
უკურჩენილ-ი	A	NA		übriggeblieben, Gewinn
მეძავქმნილ-ი	A	N	A	Hure
ყამირქმნილ-ი	A	N		verwildertes Feld
სანდალგანჴსნილ-ი	A	N		mit offenem Schuhwerk
ზედადაწერილ-ი	A	N		Inschrift
ზედაწერილ-ი	A	N		Inschrift, Aufschrift
მოტირილ-ი	A	N		Weinen
ფურცელდაყრილ-ი	A	A		mit abgefallenen Blättern
მწყსილ-ი	A	N		Gemeinde
წენტილ-ი	A	N		Punkt; Punkt
მუილ-ი	A	N		Gebrüll; Gebrüll
შეტყუილ-ი	A	N		lügen, Lüge; lügen, Lüge
ქადაგყოფილ-ი	A	N	A	ehemaliger Prediger
მჭკუერველყოფილ-ი	A	N	A	ehemaliger Dieb
წყალტფილ-ი	A	N		warmes Wasser
წინამიკუეცილ-ი	A	A		mit geschorenem Haar
საძილ-ი	A	A		Schlaf-
ზურგტეხილ-ი	A	A		mit verletztem Rückgrat
ზურგგანტეხილ-ი	A	A		mit gebrochenem Rückgrat
ნავგანტეხილ-ი	A	N	A	Schiffbrüchiger
მწყერმარჴილ-ი	A	N		Wachtel
მყუდოლ-ი	A	N	A	Wächter, Beschützer
ფაკეოლ-ი	A	N		Kopftuch, Faziale; Kopftuch, Faziale
კრასოვოლ-ი	A	N		Becher; Becher
ჰოლოლ-ი	A	N		Uhu, Eule, Kauz
კლდისსასროლ-ი	A	N		Steingeschoß
სამტოლ-ი	A	N		eine Art Kraut
ძმისცოლ-ი	A	N	A	Schwägerin
ძისცოლ-ი	A	N	A	Schwiegertochter
ბრძოლ-ი	A	NA	A	kämpfend, Kämpfer
წინასაბრძოლ-ი	A	N		Festung
ზღუდისსაბრძოლ-ი	A	N		Vorrichtung zur Mauerzerstörung
ქუეითმბრძოლ-ი	A	N	A	Fußsoldat
ჭურვილმბრძოლ-ი	A	N	A	bewaffneter Kämpfer
მრავალთესლ-ი	A	N		viele Stämme / Völker
ჰურიაულ-ი	A	A		jüdisch, jüdischen Glaubens
მკრდისსამკაულ-ი	A	N		Brustschmuck
მთავარმზარაულ-ი	A	N	A	Oberkoch
კერძოდღესასწაულ-ი	A	N		ein Teil der Feiertage
კასტაბულ-ი	A	N		ein Maß
ტაბასტაკდაგებულ-ი	A	N	A	Tafeldecker
ოქროწახნაგებულ-ი	A	A		mit Goldkante
სიტყუაგებულ-ი	A	N		Antwort
სიძვებულ-ი	A	A		Huren-
ბელზებულ-ი	A	N	A	Satan, Teufel
ბერზებულ-ი	A	N	A	Satan, Teufel; Satan, Teufel
კეთილადჴსენებულ-ი	A	N		seligen Andenkens
პირველაღმოცენებულ-ი	A	N		Sproß, Trieb
მრავალვნებულ-ი	A	N		in äußerster Not
მუცელსქონებულ-ი	A	N		Embryo
ხარჭოსნებულ-ი	A	N	A	Nebenfrau
კუართდაპებულ-ი	A	A		mit zerrissener Kleidung
სამოსელდაპებულ-ი	A	A	A	mit zerrissener Kleidung
თანადამკჳდრებულ-ი	A	N	A	Gatte, Gattin
ერადგანწესებულ-ი	A	N	A	Soldat
პირაღებულ-ი	A	A		mit offenem Mund
განგონჯებულ-ი	A	N	A	Aussätziger
დაჩხიბულ-ი	A	A		Zauber-
მობაგულ-ი	A	N		obere Türeinfassung
სიძაგულ-ი	A	N		Abscheu, Ekel
ოქრონაკადულ-ი	A	A		goldverströmend, mit Gold strömend; Redner
ღმრთისმოკიდულ-ი	A	N	A	Anhänger Gottes
ღჳნისსაფარდულ-ი	A	N		Weingeschäft
ვეცხლითმოფარდულ-ი	A	N	A	Silberhändler
თესლისმოფარდულ-ი	A	N	A	Geldwechsler
ძოწეულისმოფარდულ-ი	A	N	A	Purpurgewandhändler
ოცდაათეულ-ი	A	N		dreißigfach, Dreißigstel; ein Maß
მათეულ-ი	A	N	A	ihr / deren Verwandter
მემთეულ-ი	A	N		Berg-, Gebirgs-
სამწყრთეულ-ი	A	N		drei Ellen
ორწყრთეულ-ი	A	N		zwei Ellen
დიეკეულ-ი	A	N		Färse, weibliches Rind oder Kalb
მტკავლეულ-ი	A	N		Spanne
ვეცხლეულ-ი	A	N		Silbergeld
მამისმამეულ-ი	A	N		Nachkommenschaft
ჟამეულ-ი	A	A		Zeit-
ტომეულ-ი	A	N	A	Landsmann
ჩუენეულ-ი	A	N	A	Unsriger
ტევნეულ-ი	A	N		Weintraube
დრაჰკნეულ-ი	A	N		Drahkan
თანაცხედრეულ-ი	A	N	A	Gatte, Gattin
თუეულ-ი	A	A		Monats-
ზღუდედარღუეულ-ი	A	N		zerstörte / eingestürzte Mauer
მეფეულ-ი	A	N		Königreich
მერჩულიულ-ი	A	N		Mertschuli-Versmaß
სიწყალულ-ი	A	N		Mitleid, Barmherzigkeit
ახილულ-ი	A	A		mit geöffneten Augen
თივამეწამულ-ი	A	N		rotes Kraut
ცისად-ცისადგუემულ-ი	A	N	A	Mondsüchtiger, Schlafwandler
ღჳნოსუმულ-ი	A	N	A	Weintrinker
ფიცარმოსხმულ-ი	A	A		Bretter-
კიდექმნულ-ი	A	NA	A	getrennt, entfernt; Eremit
ჴელითქმნულ-ი	A	NA		von Hand geschaffen; Götzenbild
უღონოქმნულ-ი	A	A		in Not
სამთავროქმნულ-ი	A	A		Untertanen-
ვეცხლისსიყუარულ-ი	A	N		Liebe zum Geld
სიბრძნისსიყუარულ-ი	A	N		Weisheitsliebe
ბნელისმოხარულ-ი	A	A		erfreut über die Finsternis
სტრატულ-ი	A	N	A	Kutscher, Wagenlenker
ცრუმოციქულ-ი	A	N	A	falscher Apostel
მღულ-ი	A	N		Sichel
შჩულ-ი	A	N		Gesetz, Glauben; Strafe
სეფეწულ-ი	A	N	A	Höfling, Vornehmer am Königshof
დედისდისწულ-ი	A	N	A	Kousin, Kousine
შვილისწულ-ი	A	N	A	Enkelkind
სახლისწულ-ი	A	N	A	Kind der Magd (vom Hausherrn)
მამისძმისწულ-ი	A	N	A	Kousin, Kousine
ძისწულ-ი	A	N	A	Enkelkind
მშაჯულ-ი	A	N	A	Richter; Richter
სხუაშჯულ-ი	A	N	A	Bekenner eines anderen Glaubens
ჭროფლ-ი	A	N		Sommersprossen
სავაღლ-ი	A	N		Faden, Netz; Faden, Netz
ისრაჱლ-ი	A	N	G	Israel
ისრაჱxლ-ი	A	N	A	Israelite
წრჳლ-ი	A	NA		klein, dünn, eng, Stückchen; Kleingeld; klein, dünn, eng, Stückchen; Kleingeld
მონოქსჳლ-ი	A	N		Einbaum
კერტჩჩჳლ-ი	A	A		mit frischen Knospen
ბარკალსხჳლ-ი	A	N		Schenkel
სახისდასაბამ-ი	A	N		Muster, Beispiel
სახელითმოდგამ-ი	A	N	A	Namensvetter
საქმისმოდგამ-ი	A	N	A	Mitarbeiter
საყდრისმოდგამ-ი	A	N	A	Beisitzer
მღამ-ი	A	N		Fledermaus
სელისლელწამ-ი	A	N		Leinpflanze
ჰაჯამ-ი	A	N	A	Schröpfer, Bader
ჰამ-ი	A	N		Stock mit eiserner Spitze
სირაქლემ-ი	A	N		Vogel Strauß
ნაგურემ-ი	A	N		geschlagen, Wunde
საყჳრისმცემ-ი	A	N		Hornbläser
მწემ-ი	A	NA	A	Jüngster; gehorsam, untergeben
რასიმ-ი	A	N	A	Leibwache
თანადამდგომ-ი	A	N	A	Helfer
წინაშემდგომ-ი	A	NA	A	vorn stehend, Vorsteher
წილისსაზომ-ი	A	N		Maß
უცხოტომ-ი	A	NA	A	fremdstämmig, Ausländer
წინამძღომ-ი	A	N	A	Führer, Anführer
ვარმ-ი	A	N		über dem Kettenhemd zu tragendes Kleidungsstück
აღნუმ-ი	A	N		Heerschau, Parade
ტოჰმ-ი	A	N		Stamm, Volk, Geschlecht
კბჳშტაბან-ი	A	N		Armreif; Baum Peridexion (Esche)
შუვაუბან-ი	A	N		Mittelplatz
მცირათაგან-ი	A	N	A	eins von den sehr Geringen
ზეცისათაგან-ი	A	N	A	einer von den Himmlischen
მჯობეთაგან-ი	A	N	A	einer von den Besseren; einer von den Besseren
მეაჩრდილეთაგან-ი	A	N	A	einer von den Schauspielern
მესიზმრეთაგან-ი	A	N	A	einer von den Traumdeutern
დიდებისმბორგელთაგან-ი	A	N	A	einer von den Ehrgeizigen / Ruhmsüchtigen
წინაწარმეტყუელთაგან-ი	A	N	A	einer der Propheten
ჰეროდიანთაგან-ი	A	N	A	einer von den Anhängern des Herodes
სპონდიონთაგან-ი	A	N	A	einer von den Mönchen
პაპისპაპთაგან-ი	A	N	A	ein Nachkomme
არამდიდართაგან-ი	A	N	A	von den Armen
მდაბიორთაგან-ი	A	N	A	einer von den Dörflern
მიზდურთაგან-ი	A	N	A	einer von den Eingestellten
ფილასოფოსთაგან-ი	A	N	A	einer von den Philosophen
წინადაცუეთილებისაგან-ი	A	N	A	einer von den Beschnittenen
სამგუამოვნებისაგან-ი	A	N	A	ein Glied der Dreifaltigkeit
ჭეშმარიტებისაგან-ი	A	N	A	einer von den Wahrhaftigen
ნათესვობისაგან-ი	A	N	A	einer von den Verwandten
დაჴსნილობისაგან-ი	A	N	A	einer von den Furchtsamen / Trägen
უანდერძოობისაგან-ი	A	N	A	einer von den Testamentlosen
ზოგისაგან-ი	A	N		Teil
ეშმაკისაგან-ი	A	N	A	einer von den Teufeln
უანდერძებელისაგან-ი	A	N	A	einer von den Testamentlosen
ზესკნელისაგან-ი	A	N	A	einer von den Himmlischen
